   2.5523074e-01   2.8736026e-01
   2.4706703e-02   7.4181108e-02
  -9.2568464e-01  -6.4369774e-03
  -4.2693952e-02   2.6889368e-01
  -1.0047189e-02  -8.4026773e-01
   2.6646904e-01   6.3285340e-02
   2.2229965e-03   7.9779398e-02
  -1.0976933e-01   3.5538958e-01
  -1.6244923e-01   7.7357343e-02
   7.3220571e-02   4.0901820e-01
   1.0425542e-01  -1.2810756e-02
  -1.3204430e+00  -1.5795521e-01
   9.0905527e-01  -5.5349777e-02
  -5.2805467e-01   2.8508233e-01
  -6.2752135e-01   3.0264707e-01
  -3.2002021e-01  -1.5861531e-01
   5.7214893e-01  -2.9920909e-01
   2.2405967e-01  -2.1863490e-02
   1.3331950e-01   2.5836220e-01
  -1.5980481e-01  -2.0023498e-01
   4.5317434e-01   6.2263727e-02
  -2.1216912e-01   7.9335607e-02
   5.4238459e-01  -1.2574157e-01
  -1.4260793e-01   6.7168964e-01
  -5.3779530e-03   4.0030075e-01
  -2.9233889e-01  -8.7742327e-02
  -2.0280712e-01  -5.5374149e-02
  -5.8660710e-01  -2.8281005e-02
  -5.4132876e-01  -1.2697807e-01
   1.3889699e-01  -1.0507198e-01
  -1.8191272e-01  -1.6034317e-01
   3.2188728e-01   8.9107674e-02
   9.8421534e-01  -8.6686129e-02
  -2.4101683e-01  -3.6100159e-02
  -5.1232587e-03   2.8835600e-02
   5.4662468e-03   3.5801136e-01
  -5.8869044e-01  -1.6403922e-01
  -9.3119145e-02   5.6259331e-02
  -9.8920782e-02  -5.6152917e-02
  -4.5164092e-01  -1.3366302e-01
  -3.4150902e-01   2.6008439e-01
  -6.6343195e-02   2.2808169e-01
   3.5091192e-01  -2.6485948e-02
   2.5476744e-01  -3.8550233e-03
  -5.2542624e-01  -2.8641806e-01
   1.0073938e+00  -1.6149372e-01
   3.9163016e-03  -1.2377808e-01
   3.7613876e-01   3.9446234e-01
  -1.1234915e+00   3.1531939e-01
  -2.0403427e-01   2.9150011e-01
  -3.0483981e-03  -1.7257142e-01
   2.0983669e-02  -3.9557754e-01
   7.4779601e-01  -8.4410187e-02
  -1.6729606e-01   2.2122078e-01
   8.6824438e-01  -1.0628399e-01
   6.7972006e-01   2.6270929e-01
  -2.3301440e-02   2.4355636e-01
   5.7652211e-01  -6.3856097e-02
  -3.6288897e-01   5.7815635e-02
  -3.6007105e-01  -8.1169396e-02
  -2.1114671e-01  -1.3636806e-01
   4.2150699e-01  -3.9391807e-02
  -1.3911346e-01  -1.2924611e-01
  -1.9598673e-02   1.2123909e-01
  -1.0343152e+00  -1.3609006e-01
  -1.2368970e-01  -5.1418933e-01
  -3.2620214e-01  -2.4972558e-01
   2.5950656e-02   2.9877623e-01
   4.6061100e-02   4.3365279e-02
  -3.7685028e-01   3.7186169e-02
   6.2889647e-01  -8.6512284e-02
   4.6331510e-01  -4.5280284e-02
   3.7142123e-01  -1.6056667e-01
   8.1680125e-02   4.3188634e-02
  -3.9056278e-01   1.4010236e-01
  -3.3806854e-01   2.9371670e-01
   7.4346653e-01  -1.4224204e-01
   7.3019886e-02   1.4572450e-01
  -2.4674418e-02   3.2326022e-02
   5.9920142e-02  -3.0707917e-02
  -1.3928698e-01   1.2434156e-01
  -1.0838649e-01  -7.2324467e-02
   1.8538535e-01  -4.3788507e-03
   4.4817726e-02   1.9901709e-01
   1.2248849e+00  -1.4462384e-01
  -1.2256471e+00   2.5719485e-01
   3.8140223e-01   8.6093964e-02
   5.4120724e-01   1.2577462e-01
   9.9615850e-02  -2.2196855e-02
   3.1893018e-01   2.9167018e-01
   2.3026713e-03   2.5044546e-02
   1.2890308e-01   2.6542663e-01
  -8.3309764e-01   2.4228435e-01
  -6.5187469e-01  -1.6821497e-01
   7.8944582e-01   9.2290553e-02
  -2.3230233e-01  -5.5741681e-02
   2.1981217e-01  -4.7655572e-01
   5.4305644e-02   1.4176809e-02
  -3.9146735e-02  -9.9726790e-02
  -7.6879842e-01  -1.4919313e-01
   5.8587092e-02   1.4161688e-02
  -1.1997603e+00  -9.1651205e-02
   1.7098958e-01   2.5782476e-01
  -1.8217739e-01  -3.7133712e-01
  -1.4960508e-01   1.5955403e-01
  -3.4736722e-02   9.8921339e-02
  -1.8099826e-01  -1.7415786e-01
  -1.4779912e-01  -9.3388299e-03
   3.6168943e-01  -1.4433962e-01
   4.7632260e-01   3.4594102e-02
  -2.2314617e+00   6.9347508e-02
   3.6880734e-01   4.5111171e-01
   9.6102483e-01  -7.6229594e-02
  -5.1074696e-02   1.4164540e-02
  -5.1465038e-01  -4.6496619e-05
  -1.5004217e-01  -5.7639077e-02
   3.3200334e-01   3.6815046e-01
   1.0184790e-01   7.0277535e-02
   2.5939992e-02  -1.5109754e-01
  -1.1711687e+00  -1.1367613e-01
   4.0312922e-01   2.3704010e-01
  -4.4612966e-01   2.2062587e-01
  -1.2895154e-01   2.8488743e-01
   8.7109865e-02   7.2362023e-01
   3.3521490e-01   2.1275368e-02
   5.0893915e-02  -7.7355377e-02
   9.5573464e-03  -1.1627709e-01
   4.9799555e-01  -1.7747825e-02
  -7.7520396e-02   2.5648725e-01
   2.7631689e-01  -6.2956989e-02
   8.5198871e-02   2.3175007e-01
  -7.1509495e-02   2.1937419e-01
   2.3435452e-01   2.7750170e-01
   1.8468286e-01   2.1243439e-01
  -1.0118513e-01   1.7921286e-01
   2.1737893e-01   1.5567123e-01
  -3.7527567e-01   6.3872020e-02
  -1.1934820e+00   5.5084956e-02
  -2.2442475e-01   1.3238145e-01
   1.2620218e-01   1.1111437e-01
  -6.6435274e-02  -2.8514578e-01
   5.3873755e-01  -9.8062652e-02
  -5.9609820e-01  -3.9800466e-02
  -5.0997295e-01   1.5829785e-01
  -3.6305670e-01   1.3534289e-01
   2.2154195e-01   3.2024180e-01
  -7.4829225e-02  -3.2356631e-01
   1.0920852e+00  -9.3789784e-02
   5.2848202e-02  -3.3174594e-02
   1.6022935e-01   7.2285915e-02
   3.9242761e-01   1.8704431e-01
   3.5940412e-01  -5.7609746e-02
   6.2384491e-02  -6.6944300e-01
   5.8282483e-01   1.8479307e-01
  -8.3557971e-02   1.0401800e-01
   1.6063806e-02   2.8954713e-02
  -1.8439374e-01   3.2341102e-01
  -1.8402730e-01  -9.5325938e-02
  -1.1971563e-01   2.4924945e-02
   9.5650049e-01  -5.9687486e-01
   6.9573515e-01   3.4381173e-02
   1.5409856e-01  -5.9115435e-02
  -2.9601599e-02   1.9524958e-01
  -1.3573890e-01   3.4232116e-02
   6.5184004e-02   1.8875977e-01
  -3.6406451e-01  -1.4456378e-01
  -2.0459187e-01  -2.5397136e-01
  -9.8393339e-01   3.9274433e-02
  -2.6515696e-02  -9.4325593e-02
   1.4632637e-01   8.3344548e-02
   5.4486209e-01  -1.6990709e-02
  -9.0990965e-02  -2.0628589e-01
  -2.9234378e-01  -5.3757305e-02
   5.3256052e-02   5.9132858e-02
   5.9701517e-01   8.5498885e-02
   2.1755033e-01   8.0210938e-03
   4.1194445e-01   2.2350663e-02
   1.9830234e-01   4.8437967e-02
   4.0741609e-02  -3.3525570e-02
  -2.2949982e-02  -1.2962947e-01
   2.6482170e-02   1.7219122e-02
  -4.9584511e-01   9.1488354e-03
  -2.0525913e-02   2.3282403e-01
  -7.8216529e-01   5.1234528e-01
  -1.1959940e-01   8.2689218e-02
  -8.7824415e-01   5.8085335e-02
   2.5446162e-01  -7.4054509e-02
  -1.5291605e-01  -4.4708807e-01
   1.9330804e-01  -3.7236482e-01
  -1.5357093e-01   1.7062355e-03
  -1.8098139e-01   1.1518502e-01
   7.0196855e-01  -1.3660032e-01
   2.3513372e-01  -1.3857703e-01
   2.8042368e-01  -1.2484880e-01
  -1.4772935e-01  -1.3184760e-01
  -4.2033703e-01   2.5732373e-01
   1.2799404e-01  -9.0332159e-02
  -2.9571334e-01  -1.9862188e-03
  -1.5900000e-01   1.3757322e-01
   1.5150036e+00   2.9236808e-01
  -8.3205761e-02  -1.9710388e-01
   8.3908498e-02   1.7437833e-01
  -6.3723875e-01   1.7805196e-01
   2.1424741e+00  -5.8707389e-02
   2.6229327e-02  -2.8651975e-01
   5.3418290e-02  -1.7416346e-02
   2.5230337e-02  -1.0365099e-01
  -2.8173298e-01   1.9325122e-01
   1.5534052e-01  -4.2982270e-01
  -3.0223373e-01  -3.0619953e-02
   1.7159204e-02  -9.0593920e-02
   9.2193272e-01   4.6068691e-01
   3.6659892e-01  -1.7810234e-01
  -2.1028439e-01  -1.3599749e-01
   1.1640156e-02   2.3995135e-01
   4.1456296e-01  -1.6398272e-02
   1.2958909e-01   6.5075646e-02
  -8.9853365e-02  -3.0338481e-02
   3.3357389e-01   3.1676210e-02
  -2.3394732e-01   1.8121496e-02
   2.4842389e-01   1.7057668e-01
  -6.4238353e-01   9.9266248e-02
   2.0764133e-01   5.5440965e-01
  -2.6821887e-01  -3.4728473e-01
   3.4054709e-01  -7.3070659e-02
   1.9512862e-01  -3.6397465e-01
   5.9461973e-01   1.9225249e-01
  -5.9179336e-02  -3.3901573e-01
  -1.6418383e-01  -1.7121376e-01
  -3.8832260e-02  -4.2239810e-02
   5.1932400e-02   1.1091240e-02
  -1.2647865e-01   1.0364789e-01
  -1.2678510e-01  -1.3739408e-01
  -1.6287593e-01   1.2429005e-01
  -1.2089578e-01   3.4926496e-01
  -7.8408502e-01  -1.5624262e-01
   3.0459054e-01  -8.2647858e-02
  -1.9504686e-01  -1.1377527e-01
   2.6102554e-01  -6.8142871e-02
   5.0106830e-01   2.4885219e-02
  -9.0498611e-02   3.0440833e-02
   3.4600347e-02  -1.8845844e-01
   2.4869291e-02   6.8491737e-02
  -1.4084163e-01  -1.8894055e-01
  -2.7763783e-01  -1.6777402e-01
   1.2375049e-01  -2.2608748e-01
  -1.4296708e-01  -1.5722734e-02
   6.0898748e-02  -6.7309619e-02
  -4.0666040e-01  -4.2680072e-01
  -3.9218732e-01   4.4252736e-03
   2.2686793e-01   3.6512138e-01
  -9.2789808e-02  -2.4680847e-01
